id,town,area,latitude,longitude,region,monitoredVotes,registered,photoVoices,officialVotes,officialVoters,against_registered,against_officialVotes,against_photoVoices,cherechen_registered,cherechen_officialVotes,cherechen_photoVoices,corrupted_registered,corrupted_officialVotes,corrupted_photoVoices,dmitriyev_registered,dmitriyev_officialVotes,dmitriyev_photoVoices,ignore_registered,ignore_officialVotes,ignore_photoVoices,kanopatskaja_registered,kanopatskaja_officialVotes,kanopatskaja_photoVoices,lukashenko_registered,lukashenko_officialVotes,lukashenko_photoVoices,tihanovkaja_registered,tihanovkaja_officialVotes,tihanovkaja_photoVoices,voters,votes,turnout,against,cherechen,corrupted,dmitriyev,kanopatskaja,tihanovkaja,lukashenko
07-001-0014,Minsk,capital,53.879721,27.68093,7,,247,131,1030,1641,2,76,0,1,50,0,1,12,0,1,23,0,0,,0,2,67,1,7,640,0,233,162,130,1641,1141.32,0.6955,61.9855,14.0389,14.3959,14.7528,13.801,393.304,629.042
07-001-0015,Minsk,capital,53.875071,27.689131,7,,361,197,1150,1833,7,130,1,0,62,0,0,,0,1,22,1,0,,0,0,78,0,5,678,1,348,180,194,1833,1274.85,0.6955,84.0321,19.0322,19.5161,20,18.7096,587.424,526.136
07-001-0016,Minsk,capital,53.875071,27.689131,7,,350,191,1487,1948,5,104,3,3,43,0,1,17,0,2,18,1,0,,0,4,14,1,3,889,2,332,402,184,1948,1354.83,0.6955,104,43,17,18,14,402,756.83
07-001-0017,Minsk,capital,53.875071,27.689131,7,,309,184,,,4,,2,1,,0,0,,0,3,,2,1,,0,1,,0,4,,0,295,,180,969.944,674.596,0.6955,74.454,16.8629,17.2916,17.7203,16.5771,497.96,33.7298
07-001-0018,Minsk,capital,53.870437,27.673132,7,,416,224,1078,1684,7,90,3,1,53,0,0,22,0,1,25,0,0,,0,0,84,0,3,636,1,404,168,220,1684,1171.22,0.6955,94.2135,21.3382,21.8807,22.4232,20.9765,681.952,308.436
07-001-0019,Minsk,capital,53.867814,27.68481,7,,366,197,1203,1940,6,66,1,0,56,0,1,,0,3,25,0,0,,0,3,75,2,1,770,0,352,211,194,1940,1349.27,0.6955,85.9171,19.4591,19.9539,20.4486,19.1293,594.176,590.186
07-001-0020,Minsk,capital,53.867814,27.68481,7,,295,165,1032,1705,5,57,0,0,56,0,0,9,0,1,21,0,0,,0,0,73,0,2,625,0,287,162,165,1705,1185.83,0.6955,66.3619,15.0301,15.4123,15.7944,14.7754,484.456,574
07-001-0021,Minsk,capital,53.867814,27.68481,7,,425,227,1343,2255,11,94,5,3,79,0,0,16,0,2,30,0,1,,0,0,91,0,6,822,1,402,211,221,2255,1568.35,0.6955,105.697,23.9391,24.5478,25.1564,23.5334,678.576,686.9
07-001-0022,Minsk,capital,53.862998,27.680472,7,,304,187,1297,1522,2,184,1,3,39,1,0,,0,3,32,1,3,,0,1,18,0,3,463,0,289,561,184,1522,1297,0.852168,149.224,39,34.776,32,18,561,463
07-001-0023,Minsk,capital,53.82849,27.769917,7,,669,397,1238,2072,13,91,4,1,61,1,0,15,0,2,26,0,1,,0,1,88,1,7,735,0,644,222,391,2099.98,1460.53,0.6955,156.526,35.4512,36.3525,37.2538,34.8503,1087.07,73.0266
07-001-0024,Minsk,capital,53.833146,27.753181,7,,14,1,,,2,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,,1,325.384,226.304,0.6955,4.57438,1.03604,1.06238,1.08872,1.01848,20.256,197.268
07-001-0025,Minsk,capital,53.845015,27.699722,7,,482,273,1248,2100,8,102,4,0,62,0,2,15,2,3,24,2,4,,0,1,86,0,1,764,0,463,195,265,2100,1460.55,0.6955,113.643,25.7386,26.393,27.0474,25.3024,781.544,460.882
07-001-0026,Minsk,capital,53.84502,27.701142,7,,480,247,936,1548,5,71,1,2,48,0,0,8,0,5,21,2,1,,0,0,65,0,5,582,0,462,141,244,1548,1076.63,0.6955,112.361,25.4484,26.0953,26.7423,25.017,779.856,81.11
07-001-0027,Minsk,capital,53.84502,27.701142,7,,339,188,935,1597,8,58,0,1,46,0,2,10,0,1,23,0,1,,0,1,59,1,1,583,0,324,130,187,1597,1110.71,0.6955,81.3667,18.4285,18.8971,19.3656,18.1162,546.912,407.624
07-001-0028,Minsk,capital,53.84502,27.701142,7,,293,165,806,1268,5,89,1,2,42,2,0,5,0,2,16,0,0,,0,1,56,1,2,501,0,281,123,161,1268,881.894,0.6955,69.4774,15.7358,16.1358,16.5359,15.4691,474.328,274.212
07-001-0029,Minsk,capital,53.845015,27.699722,7,,320,190,1382,2213,7,143,1,1,75,0,0,,0,1,26,0,1,,0,1,94,0,0,828,0,309,216,189,2213,1539.14,0.6955,74.0278,16.7664,17.1926,17.6189,16.4822,521.592,875.46
07-001-0030,Minsk,capital,53.837837,27.698519,7,,388,209,,,3,,2,3,,0,0,,0,2,,0,0,,0,1,,0,7,,1,372,,206,1217.92,847.065,0.6955,92.1003,20.8596,21.3899,21.9202,20.506,627.936,42.3533
07-001-0031,Minsk,capital,53.840499,27.704358,7,,320,187,,,6,,3,0,,0,1,,1,0,,0,0,,0,0,,0,1,,0,312,,183,1004.47,698.611,0.6955,71.3895,16.1688,16.5799,16.991,15.8948,526.656,34.9305
07-001-0032,Minsk,capital,53.837837,27.698519,7,,472,244,1301,2083,7,206,4,3,26,1,1,15,0,5,17,1,2,,0,1,52,0,2,796,1,451,183,237,2083,1448.73,0.6955,113.39,25.6815,26.3344,26.9874,25.2462,761.288,469.802
07-001-0033,Minsk,capital,53.840499,27.704358,7,,286,159,,,5,,2,4,,0,0,,0,1,,1,0,,0,1,,1,4,,0,271,,155,951.861,662.019,0.6955,70.708,16.0145,16.4216,16.8288,15.7431,457.448,68.8552
07-001-0034,Minsk,capital,53.837837,27.698519,7,,339,199,1151,1903,6,167,4,1,59,1,0,15,0,2,23,1,1,,0,2,79,1,3,708,1,324,100,191,1903,1323.54,0.6955,81.3667,18.4285,18.8971,19.3656,18.1162,546.912,620.454
07-001-0035,Minsk,capital,53.837837,27.698519,7,,348,180,1076,1810,6,88,0,0,53,0,0,24,0,2,26,0,0,,0,1,82,0,2,641,0,337,162,180,1810,1258.86,0.6955,79.6588,18.0417,18.5004,18.9591,17.7359,568.856,537.108
07-001-0036,Minsk,capital,53.838613,27.655139,7,,48,35,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,48,,35,325.384,226.304,0.6955,9.65309,2.1863,2.24189,2.29747,2.14925,81.024,126.752
07-001-0037,Minsk,capital,53.83805,27.649776,7,,386,198,841,1414,5,60,1,1,45,1,0,11,0,1,18,0,0,,0,1,62,0,3,534,0,375,125,196,1414,983.437,0.6955,87.3008,19.7726,20.2752,20.7779,19.4374,633,182.873
07-001-0038,Minsk,capital,53.83805,27.649776,7,,378,221,807,1302,4,71,4,2,41,1,1,,0,2,16,1,0,,0,1,61,0,4,497,1,364,121,214,1302,905.541,0.6955,88.3303,20.0057,20.5143,21.023,19.6666,614.432,121.569
07-001-0039,Minsk,capital,53.836764,27.642805,7,,435,259,1248,1927,8,92,1,3,63,2,0,19,0,3,28,2,0,,0,3,91,1,2,767,0,416,188,253,1927,1340.23,0.6955,104.191,23.5979,24.1978,24.7978,23.1979,702.208,438.04
07-001-0040,Minsk,capital,53.836735,27.642207,7,,447,255,1068,1745,13,89,3,1,56,0,0,16,0,1,31,0,1,,1,1,81,0,3,632,1,427,163,250,1745,1213.65,0.6955,107.483,24.3436,24.9625,25.5814,23.931,720.776,286.572
07-001-0041,Minsk,capital,53.836477,27.634963,7,,430,243,,,5,,2,0,,0,0,,0,1,,0,1,,0,2,,0,2,,0,419,,241,1349.76,938.758,0.6955,96.1495,21.7767,22.3303,22.884,21.4076,707.272,46.9379
07-001-0042,Minsk,capital,53.838108,27.628998,7,,308,169,802,1331,6,106,1,0,52,0,0,10,0,0,25,0,1,,0,3,63,1,1,397,0,297,149,167,1331,925.711,0.6955,71.6146,16.2198,16.6322,17.0445,15.9449,501.336,286.919
07-001-0043,Minsk,capital,53.836668,27.62253,7,,395,225,1132,1871,4,140,0,4,59,2,2,,1,2,23,2,2,,0,0,76,0,3,662,0,378,172,220,1871,1301.28,0.6955,94.3875,21.3776,21.9211,22.4646,21.0153,638.064,482.05
07-001-0044,Minsk,capital,53.836828,27.613215,7,,419,246,1163,1832,7,75,2,2,49,0,0,14,0,3,22,1,2,,1,0,68,0,3,732,1,402,203,241,1832,1274.16,0.6955,99.214,22.4707,23.042,23.6133,22.0899,678.576,405.154
07-001-0045,Minsk,capital,53.836828,27.613215,7,,388,240,1332,2159,5,98,1,3,65,2,0,27,0,2,31,1,2,,0,0,98,0,1,804,0,375,208,236,2159,1501.58,0.6955,89.462,20.262,20.7772,21.2923,19.9186,633,696.868
07-001-0046,Minsk,capital,53.836828,27.613215,7,,369,204,1097,1750,4,92,0,2,60,2,0,22,0,2,20,0,2,,0,1,86,0,3,662,1,355,155,201,1750,1217.12,0.6955,86.5204,19.5958,20.094,20.5922,19.2637,599.24,451.814
07-001-0047,Minsk,capital,53.835149,27.622279,7,,224,130,980,1521,1,,0,0,48,0,1,,0,2,26,0,1,,1,1,67,1,2,601,0,216,147,128,1521,1057.86,0.6955,52.0833,11.7962,12.0961,12.396,11.5963,364.608,593.284
07-001-0048,Minsk,capital,53.836196,27.623644,7,,330,196,,,4,,1,0,,0,0,,0,2,,0,1,,1,1,,0,1,,0,321,,194,1035.86,720.442,0.6955,74.28,16.8235,17.2512,17.6789,16.5384,541.848,36.0221
07-001-0049,Minsk,capital,53.836477,27.634963,7,,402,258,1342,2146,3,125,1,3,68,0,1,,1,0,36,0,1,,0,3,102,2,0,807,0,391,204,254,2146,1492.54,0.6955,90.5185,20.5013,21.0225,21.5438,20.1538,660.008,658.792
07-001-0050,Minsk,capital,53.844207,27.638565,7,,320,178,1086,1670,5,89,2,3,58,2,1,13,0,3,24,2,1,,0,1,79,1,1,654,0,305,169,171,1670,1161.48,0.6955,77.5456,17.5631,18.0096,18.4562,17.2654,514.84,497.8
07-001-0051,Minsk,capital,53.844207,27.638565,7,,290,183,1125,1786,2,108,1,0,63,0,0,13,0,1,22,0,1,,0,1,75,1,1,675,0,284,168,181,1786,1242.16,0.6955,63.5974,14.404,14.7702,15.1364,14.1599,479.392,640.7
07-001-0052,Minsk,capital,53.846125,27.639472,7,,282,165,742,1207,3,52,2,0,41,0,1,9,0,2,15,0,0,,0,1,52,0,2,461,0,273,112,163,1207,839.469,0.6955,64.6269,14.6372,15.0093,15.3815,14.3891,460.824,254.601
07-001-0053,Minsk,capital,53.846125,27.639472,7,,317,194,,,6,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,310,,194,995.055,692.061,0.6955,69.9067,15.833,16.2355,16.6381,15.5646,523.28,34.6031
07-001-0054,Minsk,capital,53.846125,27.639472,7,,267,164,1146,1785,4,87,1,0,61,0,0,23,0,0,22,0,0,,0,0,82,0,2,698,0,261,173,163,1785,1241.47,0.6955,58.972,13.3564,13.696,14.0356,13.13,440.568,687.712
07-001-0055,Minsk,capital,53.844207,27.638565,7,,307,190,945,1540,5,70,2,3,52,3,0,18,0,5,20,4,0,,0,2,65,0,4,572,1,288,148,180,1540,1071.07,0.6955,78.4491,17.7677,18.2195,18.6712,17.4666,486.144,434.352
07-001-0056,Minsk,capital,53.841099,27.646372,7,,315,192,736,1142,5,75,4,0,37,0,0,9,0,1,19,1,0,,0,1,53,0,1,433,0,307,110,187,1142,794.261,0.6955,70.384,15.9411,16.3464,16.7517,15.6709,518.216,140.951
07-001-0057,Minsk,capital,53.841099,27.646372,7,,303,182,1002,1684,2,92,0,0,49,0,0,12,0,1,19,0,1,,0,1,76,1,2,599,0,296,155,181,1684,1171.22,0.6955,67.0913,15.1953,15.5817,15.968,14.9378,499.648,542.798
07-001-0058,Minsk,capital,53.83805,27.649776,7,,260,176,827,1301,4,65,3,1,45,1,0,11,0,1,17,1,0,,0,0,55,0,1,506,1,253,127,170,1301,904.846,0.6955,58.4437,13.2368,13.5733,13.9098,13.0124,427.064,365.606
07-001-0059,Minsk,capital,53.850688,27.659155,7,,69,42,557,683,0,37,0,1,31,0,0,12,0,1,13,0,0,,0,0,32,0,1,355,0,66,77,42,683,475.026,0.6955,16.5147,3.74036,3.83546,3.93055,3.67697,111.408,331.92
07-001-0060,Minsk,capital,53.864485,27.672629,7,,336,181,1151,1771,5,73,2,3,25,1,1,8,1,3,25,2,0,,0,0,16,0,2,544,0,322,465,175,1771,1151,0.649915,73,25,8,25,16,465,539
07-001-0061,Minsk,capital,53.864485,27.672629,7,,290,155,1015,1627,6,63,1,0,11,0,0,32,0,4,19,2,1,,1,1,19,0,2,489,0,276,390,151,1627,1131.58,0.6955,70.633,15.9975,16.4042,16.8109,15.7264,465.888,530.12
07-001-0062,Minsk,capital,53.870437,27.673132,7,,201,111,691,1072,7,51,2,0,34,0,2,14,0,0,15,0,1,,0,0,51,0,1,418,0,190,108,109,1072,745.576,0.6955,50.0962,11.3462,11.6346,11.9231,11.1539,320.72,328.702
07-001-0063,Minsk,capital,53.881727,27.665946,7,,485,264,,,12,,3,1,,0,1,,1,2,,0,1,,1,1,,1,3,,0,464,,258,1674.54,1164.64,0.6955,116.005,26.2736,26.9416,27.6096,25.8283,783.232,158.75
07-001-0064,Minsk,capital,53.888059,27.682358,7,,385,240,1690,1824,2,131,1,0,34,0,0,,0,3,23,3,1,,0,0,33,0,2,878,0,377,591,236,1824,1268.59,0.6955,84.4614,19.1295,19.6158,20.1021,18.8052,636.376,470.1
07-001-0065,Minsk,capital,53.881727,27.665946,7,,495,331,,,10,,4,2,,0,0,,0,0,,0,1,,0,0,,0,1,,0,481,,327,1674.54,1164.64,0.6955,111.86,25.3348,25.9789,26.623,24.9054,811.928,138.01
07-001-0066,Minsk,capital,53.881727,27.665946,7,,368,244,1606,2481,3,,1,3,77,2,0,,0,2,31,2,0,,0,2,120,0,3,1010,0,355,237,239,2481,1725.54,0.6955,85.4398,19.3511,19.843,20.335,19.0231,599.24,962.308
07-001-0067,Minsk,capital,53.86749,27.67315,7,,457,294,1130,1867,6,64,4,2,62,1,0,19,0,3,24,2,1,,0,3,69,2,0,727,0,442,165,285,1867,1298.5,0.6955,105.097,23.8032,24.4084,25.0135,23.3998,746.096,350.682
07-001-0068,Minsk,capital,53.867989,27.674246,7,,409,246,,,2,,1,0,,0,1,,1,5,,1,1,,0,2,,2,5,,1,393,,240,1283.84,892.912,0.6955,96.3235,21.8161,22.3707,22.9254,21.4463,663.384,44.6456
07-001-0069,Minsk,capital,53.86689,27.662074,7,,341,214,882,1367,4,,2,0,44,0,0,,0,1,21,1,0,,0,0,57,0,2,552,0,334,131,211,1367,950.749,0.6955,74.7333,16.9262,17.3565,17.7868,16.6393,563.792,243.515
07-001-0070,Minsk,capital,53.868318,27.657187,7,,389,242,,,4,,3,0,,0,0,,0,0,,0,2,,0,1,,1,4,,3,378,,235,1221.06,849.248,0.6955,87.9042,19.9092,20.4154,20.9215,19.5718,638.064,42.4624
07-001-0071,Minsk,capital,53.86689,27.662074,7,,323,182,733,1163,6,56,1,0,41,0,1,,0,2,16,1,1,,0,0,55,0,4,454,0,309,111,180,1163,808.866,0.6955,77.2695,17.5006,17.9455,18.3904,17.204,521.592,138.964
07-001-0072,Minsk,capital,53.868318,27.657187,7,,673,418,,,13,,3,2,,1,0,,0,4,,2,3,,0,1,,0,4,,0,646,,412,2112.53,1469.27,0.6955,159.089,36.0318,36.9478,37.8639,35.4211,1090.45,73.4633
07-001-0073,Minsk,capital,53.863439,27.659316,7,,473,295,1328,2188,5,90,3,2,63,1,0,19,0,4,25,4,2,,1,0,99,0,0,831,0,460,201,286,2188,1521.75,0.6955,106.556,24.1336,24.7472,25.3607,23.7246,776.48,540.748
07-001-0074,Minsk,capital,53.86749,27.648725,7,,362,215,,,6,,1,1,,0,0,,0,1,,0,2,,1,1,,1,3,,0,348,,212,1136.31,790.303,0.6955,85.1126,19.277,19.767,20.2571,18.9502,587.424,39.5152
07-001-0075,Minsk,capital,53.860115,27.636436,7,,199,120,668,1083,7,67,2,0,40,0,1,9,0,2,23,2,0,,0,0,38,0,1,364,0,188,127,116,1083,753.226,0.6955,49.694,11.2551,11.5412,11.8274,11.0643,317.344,340.5
07-001-0076,Minsk,capital,53.857247,27.636149,7,,203,135,,,5,,2,1,,0,0,,0,0,,0,0,,0,2,,2,0,,0,195,,131,637.212,443.181,0.6955,47.8601,10.8397,11.1153,11.3909,10.656,329.16,22.1591
07-001-0077,Minsk,capital,53.86098,27.627875,7,,335,197,881,1320,4,,3,1,44,1,0,,0,6,21,2,0,,0,0,58,0,2,529,1,322,137,190,1320,918.06,0.6955,78.8033,17.848,18.3017,18.7555,17.5455,543.536,223.27
07-001-0078,Minsk,capital,53.86098,27.627875,7,,488,305,1418,1704,12,83,6,0,15,0,0,6,0,4,30,0,1,,0,1,15,1,4,556,1,466,703,297,1704,1185.13,0.6955,117.488,26.6095,27.286,27.9625,26.1585,786.608,173.018
07-001-0079,Minsk,capital,53.86098,27.627875,7,,333,216,916,1516,5,86,2,0,50,0,0,,0,3,20,1,1,,1,0,62,0,3,559,0,321,139,212,1516,1054.38,0.6955,77.5217,17.5577,18.0041,18.4505,17.2601,541.848,363.738
07-001-0080,Minsk,capital,53.866025,27.629133,7,,429,250,1113,1774,6,112,1,2,56,2,1,,0,1,31,0,0,,0,1,77,1,0,665,0,418,172,246,1774,1233.82,0.6955,95.9484,21.7311,22.2836,22.8361,21.3628,705.584,344.074
07-001-0081,Minsk,capital,53.866025,27.629133,7,,312,207,963,1471,6,103,1,0,53,0,1,,1,1,19,0,0,,0,1,72,1,2,571,0,301,145,204,1471,1023.08,0.6955,72.419,16.402,16.819,17.236,16.124,508.088,375.992
07-001-0082,Minsk,capital,53.871116,27.632475,7,,28,22,,,0,,0,0,,0,0,,0,1,,1,0,,0,0,,0,0,,0,27,,21,325.384,226.304,0.6955,6.51042,1.47453,1.51202,1.5495,1.44954,45.576,168.232
07-001-0083,Minsk,capital,53.867559,27.637182,7,,8,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,8,,1,325.384,226.304,0.6955,1.60885,0.364384,0.373648,0.382912,0.358208,13.504,209.712
07-001-0084,Minsk,capital,53.871376,27.634936,7,,254,169,682,1108,7,63,4,0,34,0,0,8,0,0,16,0,1,,0,0,49,0,3,407,1,243,105,164,1108,770.614,0.6955,60.7549,13.7602,14.1101,14.4599,13.527,410.184,243.818
07-001-0085,Minsk,capital,53.871376,27.634936,7,,316,203,1099,1731,3,101,1,2,54,0,2,13,0,4,25,0,1,,1,2,67,1,2,672,0,300,167,200,1731,1203.91,0.6955,77.6207,17.5801,18.0271,18.474,17.2821,506.4,548.526
07-001-0086,Minsk,capital,53.875788,27.63243,7,,216,148,620,1020,5,51,0,0,34,0,0,7,0,0,12,0,0,,0,0,47,0,1,381,1,210,88,147,1020,709.41,0.6955,48.7156,11.0335,11.314,11.5945,10.8465,354.48,261.426
07-001-0087,Minsk,capital,53.871376,27.634936,7,,350,215,1075,1694,8,93,2,3,61,1,0,12,0,1,20,0,1,,0,0,73,0,3,667,0,334,149,212,1694,1178.18,0.6955,84.4583,19.1287,19.6151,20.1014,18.8045,563.792,452.28
07-001-0088,Minsk,capital,53.871084,27.616844,7,,458,294,1254,1380,9,58,3,2,17,1,1,,1,0,15,0,1,,0,3,9,1,4,651,0,438,504,288,1437.65,999.886,0.6955,109.696,24.8447,25.4763,26.108,24.4236,739.344,49.9943
07-001-0089,Minsk,capital,53.871084,27.616844,7,,532,361,2242,2350,4,109,1,2,58,2,0,27,0,4,34,3,0,,0,0,25,0,3,941,1,519,1006,354,2350,2242,0.954043,109,58,27,34,25,1006,983
07-001-0090,Minsk,capital,53.876308,27.608669,7,,395,245,1116,1848,3,94,1,3,61,1,1,22,0,3,32,3,0,,0,0,73,0,1,671,0,384,163,240,1848,1285.28,0.6955,89.1108,20.1825,20.6956,21.2087,19.8404,648.192,466.05
07-001-0091,Minsk,capital,53.873548,27.624165,7,,297,201,972,1528,4,92,3,1,47,1,0,11,0,0,21,0,0,,0,1,59,0,0,600,0,291,142,197,1528,1062.72,0.6955,65.0052,14.7229,15.0972,15.4715,14.4733,491.208,446.742
07-001-0092,Minsk,capital,53.873548,27.624165,7,,373,242,725,1178,7,72,6,0,40,0,2,3,0,2,14,1,0,,0,1,51,0,1,433,0,360,112,235,1178,819.299,0.6955,86.4454,19.5788,20.0766,20.5743,19.247,607.68,45.697
07-001-0093,Minsk,capital,53.876956,27.621605,7,,286,190,986,1656,3,93,1,0,43,0,0,20,0,0,32,0,0,,0,0,70,0,1,584,1,282,144,188,1656,1151.75,0.6955,61.0341,13.8235,14.1749,14.5264,13.5892,476.016,558.586
07-001-0094,Minsk,capital,53.878277,27.607987,7,,476,328,1439,2193,4,226,2,4,18,1,0,,0,3,52,1,5,,2,1,92,1,1,836,0,458,215,321,2193,1525.23,0.6955,111.557,25.2662,25.9085,26.5509,24.8379,773.104,538.006
07-001-0095,Minsk,capital,53.876308,27.608669,7,,319,210,1276,2036,1,102,1,0,61,0,0,12,0,6,46,2,1,,0,2,75,1,1,792,0,308,188,206,2036,1416.04,0.6955,73.8267,16.7208,17.1459,17.571,16.4374,519.904,754.434
07-001-0096,Minsk,capital,53.878277,27.607987,7,,186,135,583,912,2,38,2,0,32,0,0,,0,0,29,0,0,,0,0,34,0,0,300,0,184,150,133,912,634.296,0.6955,39.1646,8.8703,9.09581,9.32133,8.71995,310.592,248.532
07-002-0001,Minsk,capital,53.874243,27.600683,7,,545,271,1363,2150,11,91,2,2,35,1,2,11,0,4,36,1,1,,0,1,40,0,9,931,0,515,219,267,2150,1495.33,0.6955,135.986,30.7992,31.5822,32.3652,30.2772,869.32,365
07-002-0002,Minsk,capital,53.874243,27.600683,7,,375,223,1306,2103,9,101,4,0,39,0,1,25,0,6,51,1,0,,0,2,52,1,1,820,0,356,218,217,2103,1462.64,0.6955,92.1243,20.865,21.3955,21.9259,20.5114,600.928,684.89
07-002-0003,Minsk,capital,53.869752,27.607052,7,,386,225,1298,2230,5,121,0,1,42,1,0,,0,0,39,0,0,,0,0,31,0,5,868,0,375,197,224,2230,1550.96,0.6955,87.3008,19.7726,20.2752,20.7779,19.4374,633,750.396
07-002-0004,Minsk,capital,53.869752,27.607052,7,,419,285,1326,2250,5,126,2,2,55,1,2,35,0,1,41,0,1,,0,3,39,0,3,825,0,402,205,282,2250,1564.88,0.6955,99.214,22.4707,23.042,23.6133,22.0899,678.576,695.874
07-002-0005,Minsk,capital,53.869752,27.607052,7,,443,280,1338,2220,6,110,3,0,21,0,0,18,0,0,10,0,0,,0,0,19,0,1,958,0,436,203,277,2220,1544.01,0.6955,95.2461,21.5721,22.1205,22.6689,21.2064,735.968,625.228
07-002-0006,Minsk,capital,53.866869,27.608543,7,,393,226,,,11,,2,0,,0,1,,1,3,,1,3,,1,3,,1,1,,0,371,,220,1233.62,857.981,0.6955,98.3825,22.2824,22.8489,23.4154,21.9047,626.248,42.8991
07-002-0007,Minsk,capital,53.866869,27.608543,7,,389,231,1399,2310,6,162,1,1,26,1,0,,0,1,41,0,0,,0,0,46,0,0,921,0,381,203,229,2310,1606.61,0.6955,85.2658,19.3116,19.8026,20.2936,18.9843,643.128,799.824
07-002-0008,Minsk,capital,53.866869,27.608543,7,,404,247,,,9,,3,1,,1,0,,0,2,,1,0,,0,1,,0,1,,0,390,,242,1268.15,881.996,0.6955,93.5591,21.19,21.7287,22.2674,20.8308,658.32,44.0998
07-002-0009,Minsk,capital,53.86415,27.616583,7,,436,265,1324,2020,9,109,3,3,53,2,0,67,0,2,38,0,0,,0,0,41,0,6,824,0,416,192,260,2020,1404.91,0.6955,105.271,23.8426,24.4488,25.0549,23.4385,702.208,500.646
07-002-0010,Minsk,capital,53.86415,27.616583,7,,396,237,1287,1904,6,113,5,4,20,1,0,30,0,3,20,0,1,,0,1,93,1,2,815,1,379,196,229,1904,1324.23,0.6955,94.5886,21.4231,21.9678,22.5124,21.06,639.752,502.926
07-002-0011,Minsk,capital,53.860805,27.614679,7,,360,238,1206,1803,8,89,3,2,14,2,4,33,3,4,23,4,0,,0,0,86,0,5,784,0,337,174,226,1803,1253.99,0.6955,92.6255,20.9785,21.5119,22.0452,20.6229,568.856,507.35
07-002-0012,Minsk,capital,53.860805,27.614679,7,,364,225,,,3,,2,2,,1,0,,0,5,,3,0,,0,1,,0,5,,1,348,,218,1142.59,794.669,0.6955,87.2738,19.7664,20.269,20.7715,19.4314,587.424,39.7335
07-002-0013,Minsk,capital,53.860805,27.614679,7,,383,232,1199,1890,7,99,3,2,11,0,2,,1,1,27,1,2,,0,2,26,1,3,857,0,364,179,226,1890,1314.5,0.6955,93.7331,21.2294,21.7691,22.3088,20.8696,614.432,520.158
07-002-0014,Minsk,capital,53.855287,27.610008,7,,372,219,,,9,,1,0,,0,0,,0,1,,0,1,,0,0,,0,1,,0,360,,218,1167.7,812.135,0.6955,85.3648,19.3341,19.8256,20.3172,19.0064,607.68,40.6067
07-002-0015,Minsk,capital,53.855287,27.610008,7,,307,180,1209,1920,2,116,0,1,49,0,0,,0,0,38,0,0,,0,2,47,1,2,768,0,300,191,179,1920,1335.36,0.6955,67.8957,15.3775,15.7685,16.1594,15.1169,506.4,698.642
07-002-0016,Minsk,capital,53.855287,27.610008,7,,388,233,,,3,,1,1,,0,2,,1,2,,1,0,,0,0,,0,2,,0,378,,230,1217.92,847.065,0.6955,86.8236,19.6645,20.1644,20.6644,19.3312,638.064,42.3533
07-002-0017,Minsk,capital,53.852961,27.605363,7,,344,206,1456,1906,8,241,3,1,26,1,1,26,1,0,19,0,0,,0,0,29,0,1,776,0,333,339,201,1906,1325.62,0.6955,241,26,26,19,29,339,645.62
07-002-0018,Minsk,capital,53.852961,27.605363,7,,423,241,,,10,,2,0,,0,0,,0,3,,2,0,,0,2,,1,3,,0,405,,236,1327.79,923.476,0.6955,100.898,22.8521,23.4331,24.0141,22.4648,683.64,46.1738
07-002-0019,Minsk,capital,53.852961,27.605363,7,,413,272,1610,2202,5,156,4,2,39,0,1,38,1,2,49,0,2,,0,1,56,1,3,943,3,397,329,263,2202,1531.49,0.6955,97.1279,21.9983,22.5575,23.1168,21.6254,670.136,674.928
07-002-0020,Minsk,capital,53.855325,27.603207,7,,314,194,1147,1858,5,91,3,0,26,0,0,76,0,3,16,3,0,,0,2,38,1,2,726,0,302,174,187,1858,1292.24,0.6955,73.7007,16.6923,17.1167,17.541,16.4094,509.776,641.004
07-002-0021,Minsk,capital,53.855325,27.603207,7,,357,228,1228,1850,7,146,0,0,33,0,0,,0,3,18,2,0,,0,0,30,0,1,810,0,346,191,226,1850,1286.67,0.6955,81.4688,18.4517,18.9208,19.3899,18.1389,584.048,546.252
07-002-0022,Minsk,capital,53.857895,27.600171,7,,434,273,,,7,,2,0,,0,0,,0,1,,0,2,,0,2,,0,3,,0,419,,271,1362.32,947.491,0.6955,100.472,22.7556,23.3341,23.9127,22.3699,707.272,47.3745
07-002-0023,Minsk,capital,53.857895,27.600171,7,,405,255,1291,2007,9,151,4,1,17,0,0,,0,4,31,1,0,,0,0,23,0,3,883,0,388,186,250,2007,1395.87,0.6955,96.3985,21.8331,22.3881,22.9432,21.463,654.944,555.9
07-002-0024,Minsk,capital,53.857895,27.600171,7,,344,224,1368,2027,7,174,3,2,23,1,2,,0,1,18,0,0,,0,2,45,2,2,918,0,328,190,218,2027,1409.78,0.6955,83.2516,18.8555,19.3348,19.8142,18.5359,553.664,696.324
