id,area,source,tihanovkaja,against,cherechen,corrupted,dmitriyev,kanopatskaja,latitude,longitude
07-001-0051,capital,voice,423.359,66.4156,16.8378,14.566,17.6396,18.1741,53.844207,27.638565
07-001-0052,capital,voice,381.257,79.6507,20.1931,17.4687,21.1547,21.7958,53.846125,27.639472
07-001-0053,capital,voice,453.766,78.2169,19.8296,17.1542,20.7739,21.4034,53.846125,27.639472
07-001-0054,capital,voice,381.257,65.2327,16.5379,14.3066,17.3254,17.8504,53.846125,27.639472
07-001-0055,capital,voice,421.02,81.9961,20.7877,17.983,21.7776,22.4376,53.844207,27.638565
07-001-0056,capital,voice,437.393,84.4319,21.4053,18.5172,22.4246,23.1041,53.841099,27.646372
07-001-0057,capital,voice,423.359,77.95,19.762,17.0957,20.703,21.3304,53.841099,27.646372
07-001-0058,capital,voice,397.63,51.3282,13.0128,11.2571,13.6324,14.0455,53.83805,27.649776
07-001-0059,capital,official,77,37,31,12,13,32,53.850688,27.659155
07-001-0060,capital,official,465,73,25,8,25,16,53.864485,27.672629
07-001-0061,capital,official,390,63,11,32,19,19,53.864485,27.672629
07-001-0062,capital,voice,254.951,64.5678,16.3693,14.1607,17.1488,17.6684,53.870437,27.673132
07-001-0063,capital,voice,603.462,162.416,41.1758,35.6203,43.1365,44.4437,53.881727,27.665946
07-001-0064,capital,official-corrupted-fix,591,107.551,34,23.449,23,33,53.888059,27.682358
07-001-0065,capital,voice,764.853,93.7387,23.7647,20.5584,24.8964,25.6508,53.881727,27.665946
07-001-0066,capital,voice,559.021,73.0038,18.508,16.0109,19.3893,19.9769,53.881727,27.665946
07-001-0067,capital,voice,666.615,106.999,27.1264,23.4665,28.4181,29.2793,53.86749,27.67315
07-001-0068,capital,voice,561.36,108.367,27.4733,23.7666,28.7815,29.6537,53.867989,27.674246
07-001-0069,capital,voice,493.529,80.5622,20.4242,17.6686,21.3968,22.0452,53.86689,27.662074
07-001-0070,capital,voice,549.665,94.9553,24.0732,20.8252,25.2195,25.9838,53.868318,27.657187
07-001-0071,capital,voice,421.02,96.414,24.443,21.1451,25.6069,26.3829,53.86689,27.662074
07-001-0072,capital,voice,963.668,161.215,40.8714,35.357,42.8176,44.1151,53.868318,27.657187
07-001-0073,capital,voice,668.954,120.254,30.487,26.3736,31.9387,32.9066,53.863439,27.659316
07-001-0074,capital,voice,495.868,96.7013,24.5158,21.2081,25.6832,26.4615,53.86749,27.648725
07-001-0075,capital,voice,271.324,55.4692,14.0626,12.1653,14.7323,15.1787,53.860115,27.636436
07-001-0076,capital,voice,306.409,42.8379,10.8603,9.39504,11.3775,11.7222,53.857247,27.636149
07-001-0077,capital,voice,444.41,99.2072,25.1511,21.7577,26.3488,27.1472,53.86098,27.627875
07-001-0078,capital,official,703,83,15,16,30,15,53.86098,27.627875
07-001-0079,capital,voice,495.868,69.7877,17.6927,15.3056,18.5352,19.0968,53.86098,27.627875
07-001-0080,capital,voice,575.394,126.383,32.0408,27.7178,33.5665,34.5837,53.866025,27.629133
07-001-0081,capital,voice,477.156,60.8248,15.4204,13.3399,16.1547,16.6442,53.866025,27.629133
07-001-0082,capital,voice,49.119,2.5014,0.634158,0.548597,0.664356,0.684488,53.871116,27.632475
07-001-0083,capital,voice,2.339,6.5271,1.65476,1.4315,1.73356,1.78609,53.867559,27.637182
07-001-0084,capital,voice,383.596,49.6523,12.5879,10.8895,13.1873,13.5869,53.871376,27.634936
07-001-0085,capital,voice,467.8,68.3584,17.3303,14.9921,18.1555,18.7057,53.871376,27.634936
07-001-0086,capital,voice,343.833,35.7726,9.0691,7.84549,9.50096,9.78887,53.875788,27.63243
07-001-0087,capital,voice,495.868,86.1281,21.8353,18.8893,22.8751,23.5683,53.871376,27.634936
07-001-0088,capital,official-corrupted-fix,504,47.618,17,10.382,15,9,53.871084,27.616844
07-001-0089,capital,official,1006,109,58,27,34,25,53.871084,27.616844
07-001-0090,capital,voice,561.36,99.7161,25.2801,21.8693,26.484,27.2865,53.876308,27.608669
07-001-0091,capital,voice,460.783,56.4667,14.3155,12.384,14.9972,15.4516,53.873548,27.624165
07-001-0092,capital,voice,549.665,84.3822,21.3927,18.5063,22.4114,23.0905,53.873548,27.624165
07-001-0093,capital,voice,439.732,55.3946,14.0437,12.1489,14.7125,15.1583,53.876956,27.621605
07-001-0094,capital,voice,750.819,78.606,19.9283,17.2395,20.8773,21.5099,53.878277,27.607987
07-001-0095,capital,voice,481.834,65.2283,16.5367,14.3056,17.3242,17.8492,53.876308,27.608669
07-001-0096,capital,voice,311.087,24.1726,6.12826,5.30143,6.42008,6.61463,53.878277,27.607987
07-002-0001,capital,voice,624.513,203.858,51.6823,44.7093,54.1434,55.7841,53.874243,27.600683
07-002-0002,capital,voice,507.563,107.229,27.1849,23.5171,28.4794,29.3424,53.874243,27.600683
07-002-0003,capital,voice,523.936,105.82,26.8277,23.2081,28.1052,28.9568,53.869752,27.607052
07-002-0004,capital,voice,659.598,71.077,18.0195,15.5883,18.8776,19.4496,53.869752,27.607052
07-002-0005,capital,voice,647.903,102.842,26.0726,22.5548,27.3141,28.1418,53.869752,27.607052
07-002-0006,capital,voice,514.58,118.16,29.956,25.9143,31.3825,32.3335,53.866869,27.608543
07-002-0007,capital,voice,535.631,107.697,27.3036,23.6198,28.6037,29.4705,53.866869,27.608543
07-002-0008,capital,voice,566.038,106.042,26.8839,23.2567,28.164,29.0175,53.866869,27.608543
07-002-0009,capital,voice,608.14,111.07,28.1585,24.3593,29.4994,30.3933,53.86415,27.616583
07-002-0010,capital,voice,535.631,111.542,28.2783,24.463,29.6249,30.5226,53.86415,27.616583
07-002-0011,capital,voice,528.614,78.5041,19.9025,17.2172,20.8502,21.482,53.860805,27.614679
07-002-0012,capital,voice,509.902,91.6488,23.2349,20.1,24.3413,25.0789,53.860805,27.614679
07-002-0013,capital,voice,528.614,100.612,25.5072,22.0657,26.7218,27.5316,53.860805,27.614679
07-002-0014,capital,voice,509.902,102.222,25.9154,22.4189,27.1495,27.9722,53.855287,27.610008
07-002-0015,capital,voice,418.681,85.0809,21.5698,18.6596,22.5969,23.2817,53.855287,27.610008
07-002-0016,capital,voice,537.97,103.651,26.2778,22.7324,27.5291,28.3633,53.855287,27.610008
07-002-0017,capital,official,339,241,26,26,19,29,53.852961,27.605363
07-002-0018,capital,voice,552.004,129.357,32.7948,28.3701,34.3564,35.3975,53.852961,27.605363
07-002-0019,capital,voice,615.157,86.4358,21.9133,18.9567,22.9568,23.6524,53.852961,27.605363
07-002-0020,capital,voice,437.393,82.5095,20.9179,18.0956,21.914,22.578,53.855325,27.603207
07-002-0021,capital,voice,528.614,79.4653,20.1461,17.428,21.1055,21.745,53.855325,27.603207
07-002-0022,capital,voice,633.869,97.321,24.6729,21.3441,25.8478,26.6311,53.857895,27.600171
07-002-0023,capital,voice,584.75,95.7808,24.2825,21.0063,25.4388,26.2096,53.857895,27.600171
07-002-0024,capital,voice,509.902,75.3084,19.0923,16.5163,20.0014,20.6075,53.857895,27.600171
07-002-0025,capital,voice,636.208,100.003,25.353,21.9323,26.5602,27.3651,53.855866,27.600423
07-002-0026,capital,voice,514.58,125.849,31.9055,27.6008,33.4248,34.4376,53.855866,27.600423
07-002-0027,capital,voice,505.224,91.0902,23.0933,19.9775,24.193,24.9261,53.852908,27.602237
07-002-0028,capital,voice,481.834,53.6939,13.6125,11.7759,14.2608,14.6929,53.852908,27.602237
07-002-0029,capital,voice,537.97,82.505,20.9168,18.0947,21.9128,22.5768,53.852908,27.602237
07-002-0030,capital,voice,1125.06,200.192,50.7529,43.9053,53.1697,54.7809,53.838103,27.580705
07-002-0031,capital,voice,916.888,145.055,36.7746,31.813,38.5258,39.6932,53.838103,27.580705
07-002-0032,capital,voice,954.312,157.214,39.8571,34.4795,41.755,43.0203,53.838103,27.580705
07-002-0033,capital,voice,888.82,143.626,36.4122,31.4995,38.1462,39.3021,53.836987,27.580166
07-002-0034,capital,voice,743.802,134.959,34.215,29.5987,35.8443,36.9305,53.836987,27.580166
07-002-0035,capital,voice,846.718,156.861,39.7676,34.4021,41.6613,42.9238,53.838741,27.570033
07-002-0036,capital,voice,963.668,148.719,37.7035,32.6165,39.4989,40.6958,53.838741,27.570033
07-002-0037,capital,voice,998.753,165.885,42.0554,36.3813,44.058,45.3931,53.838741,27.570033
07-002-0038,capital,voice,893.498,151.874,38.5033,33.3084,40.3368,41.5592,53.842412,27.56679
07-002-0039,capital,voice,1319.2,173.873,44.0806,38.1332,46.1797,47.5791,53.842412,27.56679
07-002-0040,capital,voice,914.549,142.373,36.0946,31.2247,37.8134,38.9592,53.847841,27.562882
07-002-0041,capital,voice,797.599,101.494,25.7308,22.2592,26.9561,27.773,53.847841,27.562882
07-002-0042,capital,voice,439.732,89.9978,22.8163,19.7379,23.9028,24.6272,53.860428,27.573761
07-002-0043,capital,official,615,253,16,10,35,39,53.862472,27.562675
07-002-0044,capital,official,469,81,11,59,15,22,53.862472,27.562675
07-002-0045,capital,voice,1506.32,155.848,39.5108,34.18,41.3923,42.6466,53.863858,27.562379
07-002-0046,capital,voice,795.26,120.919,30.6555,26.5195,32.1153,33.0885,53.858214,27.569431
07-002-0047,capital,voice,1094.65,162.438,41.1816,35.6253,43.1426,44.45,53.858214,27.569431
07-002-0048,capital,voice,0,1.9224,0.487368,0.421612,0.510576,0.526048,53.868531,27.570922
07-002-0049,capital,voice,734.446,163.639,41.486,35.8887,43.4615,44.7785,53.860996,27.573446
07-002-0050,capital,official,416,50,26,33,30,36,53.865271,27.587981
07-002-0051,capital,official,550,80,6,41,15,12,53.865271,27.587981
07-002-0052,capital,voice,713.395,106.818,27.0806,23.4268,28.3701,29.2298,53.86218,27.591413
07-002-0053,capital,voice,561.36,74.7249,18.9444,16.3884,19.8465,20.4479,53.86218,27.591413
07-002-0054,capital,voice,580.072,81.7654,20.7293,17.9325,21.7164,22.3744,53.861294,27.595194
07-002-0055,capital,voice,919.227,123.708,31.3625,27.1311,32.856,33.8516,53.861294,27.595194
07-002-0056,capital,voice,488.851,96.3439,24.4252,21.1298,25.5883,26.3637,53.868515,27.592059
07-002-0057,capital,voice,399.969,69.3896,17.5917,15.2183,18.4294,18.9879,53.868515,27.592059
07-002-0058,capital,voice,629.191,94.84,24.044,20.7999,25.1889,25.9522,53.868515,27.592059
07-002-0059,capital,voice,732.107,86.9447,22.0423,19.0684,23.0919,23.7917,53.870123,27.591323
07-002-0060,capital,official,476,70,19,65,19,34,53.870123,27.591323
07-002-0061,capital,voice,963.668,105.465,26.7377,23.1302,28.0109,28.8597,53.874339,27.571129
07-002-0062,capital,voice,544.987,115.543,29.2926,25.3404,30.6875,31.6174,53.874084,27.565577
07-002-0063,capital,voice,732.107,111.936,28.3781,24.5493,29.7294,30.6303,53.876085,27.564831
07-002-0064,capital,voice,528.614,60.2414,15.2725,13.2119,15.9997,16.4846,53.876085,27.564831
07-002-0065,capital,official,633,105,15,14,25,17,53.88558,27.568479
07-002-0066,capital,voice,891.159,150.153,38.067,32.931,39.8797,41.0882,53.88592,27.592571
07-002-0067,capital,voice,865.43,127.376,32.2925,27.9356,33.8303,34.8554,53.88592,27.592571
07-002-0068,capital,voice,1012.79,110.85,28.1029,24.3113,29.4411,30.3333,53.88825,27.584621
07-002-0069,capital,voice,594.106,97.8593,24.8094,21.4621,25.9908,26.7784,53.896809,27.566044
07-002-0070,capital,voice,21.051,1.07203,0.271782,0.235113,0.284724,0.293352,53.898178,27.566844
07-002-0071,capital,voice,544.987,75.1727,19.0579,16.4866,19.9654,20.5704,53.900119,27.56749
07-002-0072,capital,official-corrupted-fix,430,46.797,12,10.203,18,9,53.896061,27.556226
07-002-0073,capital,voice,49.119,0,0,0,0,0,53.896151,27.564158
07-002-0074,capital,voice,530.953,62.9237,15.9525,13.8002,16.7121,17.2186,53.889247,27.56467
07-003-0001,capital,voice,42.102,65.5831,16.6267,14.3834,17.4185,17.9463,53.903854,27.537118
07-003-0002,capital,official-corrupted-fix,815,85.384,21,18.616,15,17,53.902533,27.546155
07-003-0003,capital,voice,617.496,67.0105,16.9886,14.6965,17.7976,18.3369,53.899987,27.539993
07-003-0004,capital,voice,395.291,46.7235,11.8454,10.2472,12.4095,12.7855,53.897631,27.551482
07-003-0005,capital,voice,142.679,22.3247,5.65979,4.89617,5.92931,6.10898,53.891678,27.53887
07-003-0006,capital,voice,622.174,145.426,36.8686,31.8943,38.6243,39.7947,53.895519,27.527138
07-003-0007,capital,voice,673.632,103.511,26.2423,22.7016,27.4919,28.325,53.89631,27.524416
07-003-0008,capital,voice,472.478,67.9558,17.2282,14.9038,18.0486,18.5956,53.89631,27.524416
07-003-0009,capital,voice,535.631,78.8615,19.9931,17.2956,20.9451,21.5798,53.89484,27.525216
07-003-0010,capital,official-corrupted-fix,1026,167.484,21,36.516,22,15,53.891275,27.520158
07-003-0011,capital,official-corrupted-fix,58,13.957,3,3.043,3,3,53.891704,27.518074
07-003-0012,capital,voice,0,2.88359,0.731052,0.632418,0.765864,0.789072,53.891704,27.518074
07-003-0013,capital,voice,860.752,120.089,30.4451,26.3375,31.8949,32.8614,53.893116,27.510627
07-003-0014,capital,voice,657.259,100.114,25.3811,21.9566,26.5897,27.3954,53.893116,27.510627
07-003-0015,capital,voice,682.988,112.318,28.475,24.6331,29.8309,30.7349,53.891911,27.514526
07-003-0016,capital,voice,371.901,90.0678,22.8341,19.7533,23.9214,24.6463,53.890049,27.508983
07-003-0017,capital,voice,954.312,112.038,28.4039,24.5717,29.7565,30.6582,53.885904,27.505875
07-003-0018,capital,voice,2067.68,159.445,40.4226,34.9687,42.3474,43.6307,53.888648,27.524551
07-003-0019,capital,official,545,58,16,4,15,8,53.888648,27.524551
07-003-0020,capital,official-corrupted-fix,1347,87.847,34,19.153,15,12,53.884715,27.523051
07-003-0021,capital,official,1725,160,19,12,23,19,53.882322,27.516888
07-003-0022,capital,voice,353.189,69.5706,17.6376,15.2579,18.4775,19.0374,53.872093,27.515891
07-003-0023,capital,voice,210.51,47.2458,11.9778,10.3618,12.5482,12.9284,53.868063,27.51042
07-003-0024,capital,official,686,74,22,17,23,19,53.876998,27.505084
07-003-0025,capital,voice,654.92,73.4019,18.6089,16.0982,19.4951,20.0858,53.876998,27.505084
07-003-0026,capital,voice,467.8,84.6987,21.4729,18.5758,22.4954,23.1771,53.882359,27.498329
07-003-0027,capital,voice,35.085,1.78672,0.45297,0.391855,0.47454,0.48892,53.883399,27.497817
07-003-0028,capital,voice,1005.77,114.338,28.9871,25.0761,30.3674,31.2876,53.881287,27.491762
07-003-0029,capital,voice,706.378,148.753,37.7121,32.6239,39.5079,40.7051,53.877598,27.488385
07-003-0030,capital,voice,629.191,78.4997,19.9013,17.2162,20.849,21.4808,53.877598,27.488385
07-003-0031,capital,voice,874.786,111.192,28.1895,24.3861,29.5318,30.4267,53.877598,27.488385
07-003-0032,capital,voice,1094.65,165.322,41.9126,36.2578,43.9085,45.239,53.873224,27.469215
07-003-0033,capital,voice,816.311,116.224,29.4652,25.4898,30.8683,31.8037,53.870766,27.479995
07-003-0034,capital,voice,1066.58,93.7253,23.7613,20.5554,24.8928,25.6472,53.870766,27.479995
07-003-0035,capital,voice,1227.97,148.082,37.5418,32.4767,39.3295,40.5213,53.871058,27.481153
07-003-0036,capital,voice,732.107,130.199,33.0081,28.5546,34.5799,35.6278,53.871058,27.481153
07-003-0037,capital,voice,1202.25,150.296,38.1032,32.9623,39.9176,41.1272,53.866306,27.478521
07-003-0038,capital,voice,753.158,77.4435,19.6336,16.9846,20.5685,21.1918,53.866306,27.478521
07-003-0039,capital,voice,472.478,67.9558,17.2282,14.9038,18.0486,18.5956,53.866306,27.478521
07-003-0040,capital,voice,528.614,105.418,26.7256,23.1198,27.9983,28.8467,53.869741,27.468056
07-003-0041,capital,voice,582.411,94.0597,23.8461,20.6288,24.9817,25.7387,53.869741,27.468056
07-003-0042,capital,voice,465.461,70.4821,17.8687,15.4578,18.7196,19.2868,53.870177,27.467346
07-003-0043,capital,voice,509.902,108.95,27.6212,23.8945,28.9365,29.8134,53.871817,27.466313
07-003-0044,capital,voice,353.189,77.2601,19.5871,16.9444,20.5198,21.1416,53.871817,27.466313
07-003-0045,capital,voice,554.343,95.514,24.2148,20.9477,25.3679,26.1366,53.866242,27.463115
07-003-0046,capital,voice,589.428,90.5723,22.962,19.8639,24.0554,24.7844,53.868637,27.460384
07-003-0047,capital,voice,519.258,117.757,29.8539,25.826,31.2756,32.2233,53.86784,27.461399
07-003-0048,capital,voice,376.579,81.0145,20.5389,17.7678,21.5169,22.169,53.86784,27.461399
07-003-0049,capital,voice,605.801,118.96,30.159,26.0899,31.5951,32.5526,53.862074,27.472889
07-003-0050,capital,voice,608.14,71.6604,18.1674,15.7163,19.0326,19.6093,53.862074,27.472889
07-003-0051,capital,voice,521.597,72.3796,18.3498,15.874,19.2236,19.8061,53.862074,27.472889
07-003-0052,capital,voice,729.768,97.7191,24.7739,21.4314,25.9536,26.74,53.860396,27.472386
07-003-0053,capital,voice,491.19,84.6083,21.45,18.5559,22.4714,23.1524,53.860396,27.472386
07-003-0054,capital,voice,479.495,90.4207,22.9236,19.8307,24.0152,24.7429,53.860396,27.472386
07-003-0055,capital,voice,42.102,2.14406,0.543564,0.470226,0.569448,0.586704,53.861485,27.495347
07-003-0056,capital,voice,180.103,56.5909,14.347,12.4113,15.0302,15.4856,53.85773,27.490676
07-003-0057,capital,voice,849.057,76.8804,19.4908,16.8611,20.4189,21.0377,53.857321,27.484208
07-003-0058,capital,official,541,48,9,1,7,3,53.857842,27.482932
07-003-0059,capital,voice,654.92,67.6347,17.1468,14.8334,17.9634,18.5077,53.858304,27.480965
07-003-0060,capital,voice,1365.98,137.167,34.7747,30.0829,36.4307,37.5346,53.851092,27.483525
07-003-0061,capital,official,880,83,32,7,23,9,53.851092,27.483525
07-003-0062,capital,voice,699.361,119.56,30.3109,26.2214,31.7543,32.7166,53.849859,27.486552
07-003-0063,capital,voice,1202.25,141.645,35.91,31.065,37.62,38.76,53.849859,27.486552
07-003-0064,capital,voice,1082.96,101.928,25.841,22.3545,27.0715,27.8918,53.845631,27.480228
07-003-0065,capital,voice,898.176,125.519,31.8218,27.5284,33.3371,34.3473,53.845631,27.480228
07-003-0066,capital,voice,1925,139.042,35.2501,30.4942,36.9287,38.0478,53.846125,27.478315
07-003-0067,capital,voice,835.023,117.497,29.788,25.769,31.2065,32.1522,53.846901,27.465675
07-003-0068,capital,voice,678.31,128.1,32.476,28.0943,34.0225,35.0535,53.846901,27.465675
07-003-0069,capital,voice,966.007,167.742,42.5261,36.7885,44.5512,45.9012,53.852164,27.468182
07-003-0070,capital,voice,1253.7,155.479,39.4173,34.0991,41.2944,42.5457,53.852164,27.468182
07-003-0071,capital,voice,598.784,98.4179,24.951,21.5846,26.1392,26.9313,53.851299,27.467346
07-003-0072,capital,voice,631.53,60.9968,15.464,13.3776,16.2004,16.6913,53.851299,27.467346
07-003-0073,capital,voice,668.954,96.2242,24.3949,21.1035,25.5565,26.331,53.852164,27.468182
07-003-0074,capital,voice,785.904,115.957,29.3976,25.4312,30.7974,31.7307,53.847485,27.461202
07-003-0075,capital,voice,682.988,89.2493,22.6266,19.5738,23.704,24.4223,53.847485,27.461202
07-003-0076,capital,voice,682.988,109.434,27.7439,24.0007,29.0651,29.9458,53.847485,27.461202
07-003-0077,capital,voice,951.973,119.929,30.4044,26.3022,31.8523,32.8175,53.849567,27.447682
07-003-0078,capital,voice,954.312,114.921,29.135,25.2041,30.5224,31.4473,53.848462,27.447655
07-003-0079,capital,voice,900.515,131.085,33.2329,28.7491,34.8154,35.8704,53.849567,27.447682
07-003-0080,capital,voice,823.328,87.7454,22.2453,19.244,23.3046,24.0108,53.849567,27.447682
07-003-0081,capital,voice,762.514,96.8236,24.5468,21.2349,25.7157,26.495,53.848462,27.447655
07-003-0082,capital,voice,1038.52,93.2571,23.6426,20.4528,24.7685,25.519,53.848462,27.447655
07-003-0083,capital,voice,839.701,136.319,34.5597,29.8968,36.2054,37.3025,53.857385,27.463043
07-003-0084,capital,voice,589.428,97.3007,24.6678,21.3396,25.8424,26.6255,53.857385,27.463043
07-003-0085,capital,official,928,341,24,18,15,17,53.857385,27.463043
07-003-0086,capital,voice,568.377,74.1211,18.7913,16.2559,19.6861,20.2826,53.860816,27.456351
07-003-0087,capital,voice,575.394,104.276,26.4361,22.8693,27.6949,28.5342,53.860816,27.456351
07-003-0088,capital,voice,472.478,85.2574,21.6145,18.6983,22.6438,23.33,53.860816,27.456351
07-003-0089,capital,voice,544.987,94.3967,23.9316,20.7027,25.0712,25.8309,53.860789,27.454294
07-003-0090,capital,voice,1555.43,169.884,43.0692,37.2583,45.1201,46.4874,53.860789,27.454294
07-003-0091,capital,voice,301.731,47.0853,11.9371,10.3266,12.5055,12.8845,53.860789,27.454294
07-003-0092,capital,voice,556.682,97.2351,24.6511,21.3252,25.825,26.6076,53.860789,27.454294
07-003-0093,capital,official,542,48,12,70,15,27,53.858824,27.441376
07-003-0094,capital,official-corrupted-fix,1121,174.873,52,38.127,25,29,53.858824,27.441376
07-003-0095,capital,voice,1085.3,149.787,37.9741,32.8506,39.7824,40.988,53.858824,27.441376
07-003-0096,capital,voice,968.346,135.821,34.4335,29.7877,36.0732,37.1664,53.854395,27.436202
07-003-0097,capital,voice,1104.01,138.565,35.1291,30.3894,36.8019,37.9171,53.854395,27.436202
07-003-0098,capital,voice,816.311,115.263,29.2215,25.279,30.613,31.5407,53.854395,27.436202
07-003-0099,capital,voice,888.82,174.384,44.2101,38.2453,46.3154,47.7189,53.857656,27.437828
07-003-0100,capital,voice,902.854,143.38,36.3497,31.4454,38.0807,39.2346,53.857656,27.437828
07-003-0101,capital,voice,856.074,151.25,38.3451,33.1715,40.171,41.3883,53.86286,27.437154
07-003-0102,capital,voice,867.769,131.981,33.4599,28.9455,35.0533,36.1155,53.86286,27.437154
07-003-0103,capital,voice,1066.58,147.552,37.4076,32.3606,39.189,40.3765,53.86286,27.437154
07-003-0104,capital,voice,505.224,103.586,26.2612,22.718,27.5117,28.3454,53.863588,27.434055
07-003-0105,capital,voice,713.395,85.6714,21.7195,18.7891,22.7538,23.4433,53.863588,27.434055
07-003-0106,capital,voice,722.751,106.974,27.1201,23.4611,28.4115,29.2725,53.863588,27.434055
07-004-0001,capital,voice,575.394,156.18,39.595,34.2528,41.4805,42.7375,53.853933,27.550863
07-004-0002,capital,official-corrupted-fix,420,166.663,18,36.337,22,37,53.853933,27.550863
07-004-0003,capital,voice,626.852,113.304,28.725,24.8494,30.0928,31.0047,53.853912,27.549407
07-004-0004,capital,official,510,116,17,97,21,35,53.853912,27.549407
07-004-0005,capital,official,974,113,14,20,37,24,53.849976,27.549057
07-004-0006,capital,official,581,90,21,6,22,21,53.849997,27.55097
07-004-0007,capital,official,460,131,51,104,67,88,53.849976,27.549057
07-004-0008,capital,voice,736.785,146.136,37.0487,32.05,38.8129,39.989,53.850571,27.53878
07-004-0009,capital,voice,95.899,12.8937,3.26882,2.82779,3.42448,3.52825,53.816973,27.572728
07-004-0010,capital,voice,25.729,13.165,3.33761,2.8873,3.49655,3.6025,53.852441,27.535466
07-004-0011,capital,voice,11.695,0.915971,0.232218,0.200887,0.243276,0.250648,53.852823,27.53048
07-004-0012,capital,voice,610.479,102.217,25.9143,22.4179,27.1483,27.971,53.85123,27.529402
07-004-0013,capital,voice,685.327,103.466,26.2308,22.6917,27.4799,28.3126,53.85123,27.529402
07-004-0014,capital,voice,760.175,122.016,30.9336,26.76,32.4067,33.3887,53.846465,27.532232
07-004-0015,capital,voice,1012.79,129.113,32.7329,28.3166,34.2916,35.3308,53.846465,27.532232
07-004-0016,capital,voice,629.191,111.18,28.1866,24.3836,29.5288,30.4236,53.845248,27.511211
07-004-0017,capital,voice,470.139,93.1482,23.615,20.4289,24.7396,25.4893,53.841078,27.501752
07-004-0018,capital,official-corrupted-fix,757,73.069,20,15.931,39,31,53.843182,27.495805
07-004-0019,capital,voice,460.783,56.4667,14.3155,12.384,14.9972,15.4516,53.843182,27.495805
07-004-0020,capital,voice,416.342,84.321,21.3772,18.4929,22.3951,23.0738,53.843235,27.499937
07-004-0021,capital,voice,505.224,67.0602,17.0012,14.7074,17.8108,18.3505,53.843235,27.499937
07-004-0022,capital,voice,28.068,2.39057,0.60606,0.52429,0.63492,0.65416,53.845456,27.49797
07-004-0023,capital,voice,718.073,133.329,33.8016,29.2411,35.4112,36.4843,53.847283,27.503324
07-004-0024,capital,voice,587.089,77.3168,19.6014,16.9568,20.5348,21.1571,53.847283,27.503324
07-004-0025,capital,voice,645.564,70.3623,17.8383,15.4316,18.6878,19.2541,53.849004,27.507061
07-004-0026,capital,official-corrupted-fix,713,94.415,23,20.585,8,18,53.848685,27.506926
07-004-0027,capital,voice,397.63,86.8925,22.0291,19.0569,23.0781,23.7774,53.849381,27.510492
07-004-0028,capital,official,736,158,23,12,40,26,53.854013,27.518254
07-004-0029,capital,voice,552.004,86.1033,21.829,18.8838,22.8685,23.5615,53.854013,27.518254
07-004-0030,capital,voice,720.412,121.593,30.8264,26.6673,32.2943,33.2729,53.854836,27.521425
07-004-0031,capital,voice,687.666,99.4199,25.205,21.8044,26.4053,27.2054,53.860444,27.520113
07-004-0032,capital,voice,2729.61,271.652,68.8695,59.5775,72.149,74.3353,53.876653,27.551006
07-004-0033,capital,voice,781.226,146.157,37.0538,32.0545,38.8183,39.9946,53.879212,27.904116
07-004-0034,capital,voice,1129.74,112.321,28.4756,24.6337,29.8316,30.7356,53.879212,27.904116
07-004-0035,capital,voice,818.65,141.014,35.75,30.9266,37.4524,38.5873,53.875915,27.53878
07-004-0036,capital,voice,682.988,83.4821,21.1645,18.3089,22.1723,22.8442,53.879971,27.536058
07-004-0037,capital,voice,778.887,78.113,19.8033,17.1314,20.7463,21.375,53.875915,27.53878
07-004-0038,capital,voice,598.784,93.6119,23.7326,20.5306,24.8627,25.6161,53.875915,27.53878
07-004-0039,capital,voice,46.78,0.78029,0.19782,0.17113,0.20724,0.21352,53.875007,27.551779
07-004-0040,capital,voice,622.174,116.59,29.5581,25.5701,30.9656,31.904,53.878256,27.558831
07-004-0041,capital,voice,1082.96,124.036,31.4457,27.203,32.9431,33.9414,53.880692,27.55239
07-004-0042,capital,voice,930.922,140.003,35.4937,30.7049,37.1839,38.3107,53.877752,27.537451
07-004-0043,capital,voice,664.276,53.3728,13.5311,11.7055,14.1755,14.605,53.879971,27.536058
07-004-0044,capital,voice,589.428,105.951,26.8609,23.2368,28.14,28.9928,53.881759,27.535474
07-004-0045,capital,voice,715.734,94.1209,23.8616,20.6422,24.9979,25.7554,53.880825,27.543344
07-004-0046,capital,voice,706.378,101.654,25.7715,22.2944,26.9988,27.8169,53.880825,27.543344
07-004-0047,capital,official,941,143,23,72,27,49,53.88057,27.546209
07-004-0048,capital,voice,666.615,98.3479,24.9333,21.5692,26.1206,26.9121,53.88057,27.546209
07-004-0049,capital,voice,652.581,92.8272,23.5337,20.3585,24.6543,25.4014,53.880692,27.55239
07-004-0050,capital,voice,1106.35,122.984,31.1791,26.9724,32.6638,33.6536,53.880692,27.55239
07-004-0051,capital,voice,935.6,109.803,27.8374,24.0816,29.163,30.0468,53.877885,27.55645
07-004-0052,capital,voice,657.259,86.6574,21.9695,19.0053,23.0157,23.7131,53.882863,27.55848
07-004-0053,capital,voice,432.715,49.2701,12.491,10.8057,13.0858,13.4824,53.882603,27.560061
07-004-0054,capital,voice,713.395,102.973,26.1058,22.5836,27.3489,28.1777,53.882863,27.55848
07-004-0055,capital,voice,552.004,64.9569,16.4679,14.2461,17.2521,17.7749,53.889831,27.540397
07-004-0056,capital,voice,540.309,91.9157,23.3026,20.1586,24.4122,25.152,53.890495,27.558849
