id,zubr_id,observers,accreditation-reject,let-observer-in-violation,no-let-observer-in,observer-pushed-away,force-beforehand-voting,late-report,home-voting-violation,wrong-voters-number,no-medcine-on-poll-station,non-transparent-counting,observer-limitations,other
03-100-0022,3317,1,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0023,3318,1,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0024,3319,0,False,True,False,False,False,False,False,False,False,False,False,True
03-100-0025,3320,1,False,False,False,False,False,True,False,False,False,False,False,False
03-100-0026,3321,1,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0027,3322,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0028,3323,2,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0029,3324,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0030,3325,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0031,3326,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0032,3327,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0033,3328,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0034,3329,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0035,3330,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0036,3331,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0037,3332,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0038,3333,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0039,3334,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0040,3335,0,False,False,False,False,False,False,False,False,False,False,True,False
03-100-0041,3336,0,False,False,False,True,False,False,False,False,False,False,True,False
03-100-0042,3337,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0043,3338,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0044,3339,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0045,3340,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0046,3341,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0047,3342,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0048,3343,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0049,3344,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0050,3345,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0051,3346,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0052,3347,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0053,3348,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0054,3349,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0055,3350,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0056,3351,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0057,3352,1,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0058,3353,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0059,3354,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0060,3355,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0061,3356,0,False,False,False,False,False,False,False,False,False,False,False,False
03-100-0062,3357,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0001,3358,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0002,3359,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0003,3360,1,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0004,3361,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0005,3362,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0006,3363,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0007,3364,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0008,3365,1,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0009,3366,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0010,3367,2,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0011,3368,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0012,3369,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0013,3370,1,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0014,3371,2,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0015,3372,3,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0016,3373,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0017,3374,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0018,3375,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0019,3376,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0020,3377,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0021,3378,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0022,3379,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0023,3380,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0024,3381,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0025,3382,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0026,3383,1,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0027,3384,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0028,3385,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0029,3386,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0030,3387,1,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0031,3388,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0032,3389,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0033,3390,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0034,3391,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0035,3392,1,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0036,3393,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0037,3394,1,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0038,3395,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0039,3396,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0040,3397,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0041,3398,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0042,3399,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0043,3400,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0044,3401,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0045,3402,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0046,3403,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0047,3404,1,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0048,3405,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0049,3406,0,False,False,False,False,False,False,False,False,False,False,False,False
03-101-0050,3407,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0001,3408,2,False,False,False,False,False,False,False,True,False,False,False,False
03-102-0002,3409,1,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0003,3410,3,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0004,3411,1,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0005,3412,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0006,3413,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0007,3414,1,False,False,False,False,False,True,False,False,False,False,False,False
03-102-0008,3415,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0009,3416,1,False,False,True,False,False,False,False,True,False,False,False,True
03-102-0010,3417,1,False,False,True,False,False,False,False,True,False,False,False,False
03-102-0011,3418,2,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0012,3419,1,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0013,3420,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0014,3421,0,False,False,False,False,False,False,False,True,False,False,False,False
03-102-0015,3422,2,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0016,3423,1,False,False,False,False,False,False,False,False,False,False,False,True
03-102-0017,3424,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0018,3425,2,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0019,3426,1,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0020,3427,2,False,False,True,False,False,False,False,False,False,False,False,False
03-102-0021,3428,1,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0022,3429,0,False,False,False,False,True,False,False,True,True,False,False,False
03-102-0023,3430,1,False,False,True,True,False,False,False,True,True,True,True,True
03-102-0024,3431,1,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0025,3432,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0026,3433,1,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0027,3434,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0028,3435,1,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0029,3436,1,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0030,3437,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0031,3438,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0032,3439,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0033,3440,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0034,3441,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0035,3442,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0036,3443,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0037,3444,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0038,3445,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0039,3446,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0040,3447,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0041,3448,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0042,3449,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0043,3450,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0044,3451,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0045,3452,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0046,3453,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0047,3454,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0048,3455,1,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0049,3456,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0050,3457,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0051,3458,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0052,3459,2,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0053,3460,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0054,3461,0,False,False,False,False,False,False,False,False,False,False,False,False
03-102-0055,3462,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0001,3463,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0002,3464,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0003,3465,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0004,3466,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0005,3467,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0006,3468,1,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0007,3469,1,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0008,3470,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0009,3471,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0010,3472,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0011,3473,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0012,3474,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0013,3475,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0014,3476,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0015,3477,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0016,3478,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0017,3479,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0018,3480,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0019,3481,0,False,False,False,False,False,False,False,False,False,False,False,False
03-103-0020,3482,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0001,3483,1,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0002,3484,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0003,3485,1,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0004,3486,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0005,3487,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0006,3488,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0007,3489,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0008,3490,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0009,3491,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0010,3492,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0011,3493,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0012,3494,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0013,3495,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0014,3496,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0015,3497,0,False,False,False,False,False,False,False,False,False,False,False,False
03-104-0016,3498,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0001,3499,6,False,False,True,False,False,False,False,False,True,False,False,True
04-021-0002,3500,2,False,False,True,False,False,True,False,False,True,False,False,True
04-021-0003,3501,2,False,False,True,False,False,False,False,True,True,False,False,False
04-021-0004,3502,0,False,False,False,False,False,True,False,False,False,False,False,False
04-021-0005,3503,2,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0006,3504,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0007,3505,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0008,3506,3,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0009,3507,2,False,False,True,False,False,False,False,False,True,False,False,False
04-021-0010,3508,2,False,False,True,False,False,True,False,False,True,False,True,False
04-021-0011,3509,1,False,False,False,False,False,False,False,False,False,False,False,True
04-021-0012,3510,1,False,False,True,False,False,False,False,False,False,False,False,False
04-021-0013,3511,3,False,False,True,False,False,False,False,False,True,False,False,False
04-021-0014,3512,4,False,False,True,False,False,True,False,True,False,False,False,False
04-021-0015,3513,2,False,False,True,False,False,True,False,False,False,False,False,False
04-021-0016,3514,2,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0017,3515,2,False,False,False,False,False,False,False,True,False,False,False,False
04-021-0018,3516,2,False,False,True,False,False,False,False,True,False,False,False,False
04-021-0019,3517,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0020,3518,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0021,3519,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0022,3520,1,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0023,3521,4,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0024,3522,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0025,3523,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0026,3524,1,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0027,3525,2,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0028,3526,3,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0029,3527,1,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0030,3528,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0031,3529,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0032,3530,2,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0033,3531,2,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0034,3532,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0035,3533,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0036,3534,1,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0037,3535,2,False,False,True,False,False,False,False,False,False,False,True,False
04-021-0038,3536,2,False,False,True,False,False,True,False,True,False,False,False,False
04-021-0039,3537,3,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0040,3538,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0041,3539,1,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0042,3540,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0043,3541,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0044,3542,2,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0045,3543,1,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0046,3544,4,False,False,True,False,False,True,False,False,False,False,True,False
04-021-0047,3545,2,False,False,True,False,False,True,False,True,False,False,False,False
04-021-0048,3546,1,False,False,True,False,False,False,False,False,True,False,False,False
04-021-0049,3547,2,False,False,True,False,False,False,False,True,False,False,False,False
04-021-0050,3548,1,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0051,3549,1,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0052,3550,3,False,False,True,False,False,False,False,True,True,False,True,True
04-021-0053,3551,2,False,False,False,False,False,False,False,True,True,False,True,False
04-021-0054,3552,2,False,True,False,False,False,True,False,False,False,False,False,False
04-021-0055,3553,0,False,False,True,False,False,False,False,True,False,False,True,False
04-021-0056,3554,1,False,False,True,False,False,False,False,False,False,False,False,True
04-021-0057,3555,2,False,False,True,False,False,False,False,False,False,False,True,False
04-021-0058,3556,3,False,False,True,False,False,False,False,False,False,False,False,False
04-021-0059,3557,2,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0060,3558,2,False,False,True,True,False,False,False,False,False,False,False,True
04-021-0061,3559,1,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0062,3560,0,False,False,False,False,False,False,False,False,False,False,False,False
04-021-0063,3561,1,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0064,3562,3,False,False,False,False,False,True,True,False,False,False,False,True
04-022-0065,3563,0,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0066,3564,2,False,False,True,False,False,False,False,True,False,False,True,True
04-022-0067,3565,2,False,False,True,False,False,False,False,False,True,False,True,True
04-022-0068,3566,1,False,False,False,False,False,False,True,False,False,False,False,False
04-022-0069,3567,0,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0070,3568,2,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0071,3569,0,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0072,3570,2,False,False,False,False,False,False,False,True,False,False,True,False
04-022-0073,3571,2,False,False,True,False,False,False,False,True,True,False,False,False
04-022-0074,3572,4,False,False,True,False,False,False,False,True,False,False,False,False
04-022-0075,3573,1,False,False,False,False,False,False,False,True,False,False,False,True
04-022-0076,3574,2,False,False,True,False,False,False,False,True,False,False,False,True
04-022-0077,3575,1,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0078,3576,2,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0079,3577,2,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0080,3578,2,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0081,3579,0,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0082,3580,2,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0083,3581,2,False,False,True,False,False,False,False,True,False,False,False,False
04-022-0084,3582,2,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0085,3583,0,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0086,3584,0,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0087,3585,1,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0088,3586,1,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0089,3587,3,False,False,True,False,False,False,False,True,True,False,False,True
04-022-0090,3588,4,False,False,True,False,False,False,False,True,False,False,True,True
04-022-0091,3589,1,False,False,False,False,False,False,False,True,False,False,False,False
04-022-0092,3590,1,False,False,False,False,False,False,False,True,False,False,False,False
04-022-0093,3591,2,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0094,3592,0,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0095,3593,2,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0096,3594,1,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0097,3595,6,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0098,3596,3,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0099,3597,2,False,False,False,False,False,False,False,True,False,False,False,False
04-022-0100,3598,5,False,False,True,False,False,False,False,True,True,False,True,False
04-022-0101,3599,0,False,False,True,False,False,False,False,False,True,False,False,False
04-022-0102,3600,2,False,False,True,False,False,False,False,True,True,False,False,False
04-022-0103,3601,0,False,False,True,False,False,False,False,True,True,False,False,True
04-022-0104,3602,1,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0105,3603,1,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0106,3604,1,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0107,3605,2,False,False,False,False,False,False,False,True,False,False,False,False
04-022-0108,3606,3,False,False,False,False,False,False,False,True,False,False,False,False
04-022-0109,3607,1,False,False,True,False,False,False,False,True,False,False,False,False
04-022-0110,3608,4,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0111,3609,0,False,False,False,False,False,False,False,True,False,False,False,False
04-022-0112,3610,2,False,False,True,False,False,False,False,False,False,False,False,False
04-022-0113,3611,0,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0114,3612,3,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0115,3613,2,False,False,True,False,False,False,False,True,False,False,True,False
04-022-0116,3614,0,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0117,3615,2,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0118,3616,1,False,False,False,False,False,True,False,False,False,False,False,False
04-022-0119,3617,1,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0120,3618,3,False,False,False,False,False,False,False,True,False,False,False,False
04-022-0121,3619,0,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0122,3620,2,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0123,3621,1,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0124,3622,1,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0125,3623,3,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0126,3624,2,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0127,3625,0,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0128,3626,2,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0129,3627,1,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0130,3628,4,False,False,True,False,False,False,False,True,False,False,False,False
04-022-0131,3629,1,False,False,True,True,False,False,False,False,False,False,True,True
04-022-0132,3630,0,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0133,3631,1,False,False,True,False,False,False,False,False,True,False,False,False
04-022-0134,3632,3,False,False,False,False,False,False,False,False,False,False,False,False
04-022-0135,3633,0,False,False,False,False,False,False,False,False,False,False,False,False
04-105-0001,3634,5,False,False,False,False,False,False,False,False,False,False,False,False
04-105-0002,3635,1,False,False,True,False,False,False,False,False,False,False,False,False
04-105-0003,3636,1,False,False,False,False,False,False,False,False,False,False,False,False
04-105-0004,3637,0,False,False,False,False,False,False,False,False,False,False,False,False
04-105-0005,3638,0,False,False,False,False,False,False,False,False,False,False,False,False
04-105-0006,3639,0,False,False,False,False,False,False,False,False,False,False,False,False
04-105-0007,3640,0,False,False,False,False,False,False,False,False,False,False,False,False
04-105-0008,3641,0,False,False,False,False,False,False,False,False,False,False,False,False
04-105-0009,3642,0,False,False,False,False,False,False,False,False,False,False,False,False
04-105-0010,3643,0,False,False,False,False,False,False,False,False,False,False,False,True
04-105-0011,3644,1,False,False,True,False,False,False,False,False,True,False,True,False
04-105-0012,3645,0,False,False,False,False,False,False,False,False,False,False,False,False
04-105-0013,3646,0,False,False,False,False,False,False,False,False,False,False,False,False
04-105-0014,3647,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0001,3648,3,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0002,3649,2,False,False,False,True,False,False,False,True,False,True,True,True
04-106-0003,3650,2,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0004,3651,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0005,3652,0,False,False,False,False,False,True,False,False,False,False,False,False
04-106-0006,3653,2,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0007,3654,1,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0008,3655,2,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0009,3656,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0010,3657,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0011,3658,0,False,False,False,False,False,False,False,True,False,False,False,False
04-106-0012,3659,4,False,False,True,False,False,False,False,False,False,False,False,True
04-106-0013,3660,2,False,False,True,False,False,False,False,False,False,False,False,False
04-106-0014,3661,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0015,3662,1,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0016,3663,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0017,3664,3,False,False,False,True,False,False,False,False,False,False,True,False
04-106-0018,3665,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0019,3666,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0020,3667,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0021,3668,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0022,3669,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0023,3670,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0024,3671,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0025,3672,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0026,3673,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0027,3674,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0028,3675,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0029,3676,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0030,3677,0,False,False,False,False,False,False,False,False,False,False,False,True
04-106-0031,3678,1,False,False,True,False,False,False,False,False,False,False,False,False
04-106-0032,3679,1,False,False,True,False,False,False,False,True,True,False,False,False
04-106-0033,3680,2,True,False,True,False,False,False,False,True,True,False,False,True
04-106-0034,3681,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0035,3682,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0036,3683,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0037,3684,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0038,3685,1,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0039,3686,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0040,3687,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0041,3688,3,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0042,3689,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0043,3690,1,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0044,3691,0,False,False,False,False,False,False,False,False,False,False,False,False
04-106-0045,3692,0,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0001,3693,0,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0002,3694,0,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0003,3695,1,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0004,3696,0,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0005,3697,0,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0006,3698,1,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0007,3699,0,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0008,3700,0,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0009,3701,0,False,False,False,False,False,False,False,False,False,False,False,False
